S2801_C01_001E,S2801_C01_005E,S2801_C01_006E,FIPS,STATEFP,COUNTYFP,TRACTCE
3040,2468,772,48061012200,48,061,012200
1595,1304,191,48061012301,48,061,012301
1728,1398,323,48061012304,48,061,012304
1798,1622,0,48061012305,48,061,012305
1993,1566,340,48061012401,48,061,012401
1615,1439,395,48061012402,48,061,012402
4818,4077,463,48061012504,48,061,012504
2414,1908,544,48061012505,48,061,012505
1547,1367,114,48061012506,48,061,012506
1816,1344,293,48061012507,48,061,012507
1075,637,143,48061012508,48,061,012508
778,598,59,48061012607,48,061,012607
1423,1098,87,48061012608,48,061,012608
1808,1311,429,48061012609,48,061,012609
1797,1607,192,48061012612,48,061,012612
1728,1490,82,48061012613,48,061,012613
1285,960,172,48061012700,48,061,012700
1468,876,214,48061012800,48,061,012800
1597,1067,149,48061012900,48,061,012900
1619,1246,175,48061013002,48,061,013002
693,459,90,48061013003,48,061,013003
948,626,103,48061013004,48,061,013004
1347,1175,170,48061013102,48,061,013102
1329,954,110,48061013104,48,061,013104
1440,1018,430,48061013106,48,061,013106
664,372,104,48061013203,48,061,013203
625,364,119,48061013204,48,061,013204
998,708,225,48061013205,48,061,013205
885,539,147,48061013206,48,061,013206
1244,949,55,48061013207,48,061,013207
1105,816,130,48061013303,48,061,013303
1336,936,230,48061013305,48,061,013305
662,370,59,48061013306,48,061,013306
493,214,33,48061013307,48,061,013307
858,433,122,48061013308,48,061,013308
703,441,107,48061013309,48,061,013309
691,392,75,48061013401,48,061,013401
563,279,122,48061013402,48,061,013402
616,450,71,48061013500,48,061,013500
921,605,88,48061013600,48,061,013600
1076,740,364,48061013700,48,061,013700
670,284,124,48061013801,48,061,013801
871,491,105,48061013802,48,061,013802
682,381,130,48061013901,48,061,013901
1070,776,285,48061013902,48,061,013902
1090,644,193,48061013903,48,061,013903
849,428,121,48061014001,48,061,014001
651,349,108,48061014002,48,061,014002
2751,2153,472,48061014100,48,061,014100
1492,1346,502,48061014200,48,061,014200
1482,1039,304,48061014300,48,061,014300
5217,4617,727,48061014400,48,061,014400
2701,2304,335,48061014500,48,061,014500
0,0,0,48061980001,48,061,980001
0,0,0,48061980100,48,061,980100
0,0,0,48061990000,48,061,990000
1234,845,198,48063950101,48,063,950101
1671,1213,241,48063950102,48,063,950102
1700,1093,233,48063950200,48,063,950200
849,647,55,48065950100,48,065,950100
1439,1196,163,48065950200,48,065,950200
2704,1717,440,48067950100,48,067,950100
962,462,162,48067950200,48,067,950200
705,469,74,48067950300,48,067,950300
2060,1381,240,48067950400,48,067,950400
1123,751,224,48067950500,48,067,950500
2486,1421,460,48067950600,48,067,950600
1894,1140,349,48067950700,48,067,950700
461,329,31,48069950100,48,069,950100
1336,1008,250,48069950200,48,069,950200
735,529,181,48069950300,48,069,950300
3335,2823,300,48071710100,48,071,710100
6495,5976,428,48071710200,48,071,710200
947,644,67,48071710300,48,071,710300
1880,1448,214,48071710401,48,071,710401
1412,840,78,48071710500,48,071,710500
0,0,0,48071710600,48,071,710600
0,0,0,48071990000,48,071,990000
1495,1210,279,48073950100,48,073,950100
2498,2106,317,48073950200,48,073,950200
2939,2334,456,48073950300,48,073,950300
702,448,150,48073950400,48,073,950400
1221,1028,277,48073950500,48,073,950500
2198,1639,238,48073950600,48,073,950600
1283,916,220,48073950700,48,073,950700
1583,1154,322,48073950801,48,073,950801
1474,1198,135,48073950802,48,073,950802
843,709,126,48073950900,48,073,950900
1230,887,202,48073951000,48,073,951000
672,500,53,48073951100,48,073,951100
298,250,20,48075950100,48,075,950100
2109,1502,230,48075950200,48,075,950200
1249,944,66,48077030200,48,077,030200
1735,1362,237,48077030301,48,077,030301
1121,854,87,48077030302,48,077,030302
998,672,186,48079950100,48,079,950100
777,591,148,48081950100,48,081,950100
867,662,114,48081950200,48,081,950200
1858,1369,444,48083950300,48,083,950300
533,400,45,48083950600,48,083,950600
1032,761,111,48083950700,48,083,950700
2049,1742,100,48085030100,48,085,030100
1097,996,77,48085030201,48,085,030201
1152,1078,38,48085030202,48,085,030202
6412,5897,368,48085030203,48,085,030203
2363,2275,13,48085030301,48,085,030301
1418,1354,0,48085030302,48,085,030302
2604,2406,18,48085030303,48,085,030303
1729,1626,38,48085030304,48,085,030304
5173,4889,0,48085030305,48,085,030305
1929,1721,0,48085030403,48,085,030403
2191,2043,0,48085030404,48,085,030404
2202,2099,76,48085030405,48,085,030405
1940,1795,202,48085030406,48,085,030406
1563,1480,0,48085030407,48,085,030407
2994,2627,337,48085030408,48,085,030408
1833,1709,93,48085030504,48,085,030504
3103,2911,188,48085030505,48,085,030505
1086,1044,0,48085030506,48,085,030506
630,615,2,48085030507,48,085,030507
2536,2364,47,48085030508,48,085,030508
905,845,6,48085030509,48,085,030509
1182,1088,0,48085030510,48,085,030510
3645,3557,21,48085030511,48,085,030511
1418,1377,9,48085030512,48,085,030512
5729,5529,217,48085030513,48,085,030513
2485,2310,82,48085030514,48,085,030514
2137,1991,0,48085030515,48,085,030515
2300,2102,71,48085030516,48,085,030516
3399,3239,16,48085030517,48,085,030517
2068,1988,0,48085030518,48,085,030518
1740,1647,18,48085030519,48,085,030519
2094,2074,21,48085030520,48,085,030520
1451,1423,0,48085030521,48,085,030521
3419,3227,28,48085030522,48,085,030522
3710,3512,48,48085030523,48,085,030523
1836,1737,22,48085030524,48,085,030524
2167,1988,26,48085030525,48,085,030525
3975,3566,86,48085030526,48,085,030526
1521,1450,0,48085030527,48,085,030527
3288,3163,55,48085030528,48,085,030528
1225,1189,12,48085030529,48,085,030529
2349,2039,91,48085030530,48,085,030530
2554,2366,8,48085030531,48,085,030531
3734,3576,89,48085030601,48,085,030601
3233,2922,164,48085030603,48,085,030603
714,688,20,48085030604,48,085,030604
2298,2093,135,48085030605,48,085,030605
1185,989,199,48085030701,48,085,030701
1997,1736,347,48085030702,48,085,030702
1919,1726,246,48085030801,48,085,030801
2044,1665,389,48085030802,48,085,030802
2989,2214,479,48085030900,48,085,030900
2180,1926,244,48085031001,48,085,031001
2222,2088,181,48085031003,48,085,031003
1973,1726,138,48085031004,48,085,031004
2930,2487,272,48085031100,48,085,031100
1812,1659,135,48085031201,48,085,031201
1553,1439,89,48085031202,48,085,031202
2063,1871,29,48085031308,48,085,031308
3170,2823,123,48085031309,48,085,031309
3603,3294,180,48085031310,48,085,031310
3882,3652,130,48085031311,48,085,031311
2325,2169,12,48085031312,48,085,031312
3458,3303,67,48085031313,48,085,031313
901,855,16,48085031314,48,085,031314
5760,5482,512,48085031315,48,085,031315
1961,1869,0,48085031316,48,085,031316
3122,2936,36,48085031317,48,085,031317
8094,7712,153,48085031405,48,085,031405
5971,5672,93,48085031406,48,085,031406
2826,2473,75,48085031407,48,085,031407
1098,1024,0,48085031408,48,085,031408
3721,3537,0,48085031409,48,085,031409
3094,2980,154,48085031410,48,085,031410
1656,1575,6,48085031411,48,085,031411
2343,2045,16,48085031504,48,085,031504
3127,3012,32,48085031505,48,085,031505
3239,2851,175,48085031506,48,085,031506
2617,2419,37,48085031507,48,085,031507
2452,2112,70,48085031508,48,085,031508
1360,1226,93,48085031611,48,085,031611
2207,2024,0,48085031612,48,085,031612
2202,2057,57,48085031613,48,085,031613
2380,1994,48,48085031621,48,085,031621
2274,2159,0,48085031622,48,085,031622
1126,1052,97,48085031623,48,085,031623
1491,1251,159,48085031624,48,085,031624
1767,1583,68,48085031625,48,085,031625
926,854,5,48085031626,48,085,031626
1822,1653,47,48085031627,48,085,031627
1393,1224,62,48085031628,48,085,031628
1301,1171,70,48085031629,48,085,031629
1584,1502,0,48085031630,48,085,031630
1760,1679,145,48085031631,48,085,031631
2518,2175,139,48085031632,48,085,031632
1422,1331,0,48085031633,48,085,031633
1216,1045,42,48085031634,48,085,031634
1639,1524,47,48085031635,48,085,031635
2638,2436,48,48085031636,48,085,031636
2183,1938,12,48085031637,48,085,031637
2147,2031,16,48085031638,48,085,031638
2537,2398,19,48085031639,48,085,031639
3328,3106,188,48085031640,48,085,031640
1968,1838,0,48085031641,48,085,031641
1589,1485,9,48085031642,48,085,031642
1866,1750,98,48085031643,48,085,031643
683,644,6,48085031645,48,085,031645
2126,1991,0,48085031646,48,085,031646
1298,1256,120,48085031647,48,085,031647
2683,2598,0,48085031648,48,085,031648
1995,1776,75,48085031649,48,085,031649
3388,3024,95,48085031652,48,085,031652
2764,2549,0,48085031653,48,085,031653
1273,1216,0,48085031654,48,085,031654
2163,1962,103,48085031655,48,085,031655
1285,1214,27,48085031656,48,085,031656
1690,1658,19,48085031657,48,085,031657
2546,2397,14,48085031658,48,085,031658
1048,1010,25,48085031659,48,085,031659
1807,1710,49,48085031660,48,085,031660
1134,1072,7,48085031661,48,085,031661
1543,1499,0,48085031662,48,085,031662
1310,1198,43,48085031663,48,085,031663
1284,1231,0,48085031664,48,085,031664
1765,1656,108,48085031704,48,085,031704
875,838,0,48085031706,48,085,031706
2131,1981,148,48085031708,48,085,031708
1849,1765,94,48085031709,48,085,031709
1559,1474,45,48085031711,48,085,031711
2837,2726,42,48085031712,48,085,031712
2438,2370,35,48085031713,48,085,031713
3408,3153,295,48085031714,48,085,031714
1192,1113,0,48085031715,48,085,031715
1359,1282,27,48085031716,48,085,031716
1021,968,50,48085031717,48,085,031717
1049,939,24,48085031718,48,085,031718
890,800,4,48085031719,48,085,031719
1840,1708,277,48085031720,48,085,031720
2664,2403,230,48085031802,48,085,031802
2504,2167,157,48085031804,48,085,031804
2151,1968,8,48085031805,48,085,031805
1201,1162,67,48085031806,48,085,031806
2111,1640,37,48085031807,48,085,031807
3500,3285,447,48085031900,48,085,031900
2079,1710,500,48085032003,48,085,032003
2314,2012,204,48085032004,48,085,032004
1597,1438,65,48085032008,48,085,032008
2488,2229,0,48085032009,48,085,032009
1851,1718,236,48085032010,48,085,032010
2613,2471,25,48085032011,48,085,032011
1221,1055,121,48085032012,48,085,032012
2125,1912,264,48085032013,48,085,032013
1035,787,134,48087950300,48,087,950300
1502,1120,187,48089750100,48,089,750100
694,550,197,48089750200,48,089,750200
1873,1269,190,48089750300,48,089,750300
1983,1417,245,48089750400,48,089,750400
1398,966,90,48089750500,48,089,750500
1660,1345,155,48091310100,48,091,310100
1704,1381,207,48091310200,48,091,310200
3389,2406,95,48091310300,48,091,310300
1795,1257,219,48091310401,48,091,310401
2791,2416,133,48091310403,48,091,310403
1667,1319,210,48091310404,48,091,310404
1528,1311,66,48091310501,48,091,310501
2161,1702,98,48091310502,48,091,310502
2394,1855,106,48091310503,48,091,310503
1399,1189,101,48091310603,48,091,310603
1232,965,18,48091310604,48,091,310604
2177,1946,139,48091310605,48,091,310605
2022,1782,145,48091310606,48,091,310606
2130,1870,78,48091310607,48,091,310607
1201,1067,153,48091310608,48,091,310608
2265,2035,15,48091310701,48,091,310701
1916,1627,27,48091310702,48,091,310702
2164,2021,33,48091310703,48,091,310703
2400,2011,76,48091310704,48,091,310704
2305,2075,0,48091310801,48,091,310801
3186,2523,60,48091310802,48,091,310802
2362,2159,14,48091310901,48,091,310901
3451,2980,89,48091310902,48,091,310902
2068,1878,21,48091310903,48,091,310903
1732,1338,160,48093950100,48,093,950100
1366,1035,70,48093950200,48,093,950200
1705,1197,139,48093950300,48,093,950300
684,476,127,48093950400,48,093,950400
912,614,66,48095950300,48,095,950300
2476,1999,389,48097000100,48,097,000100
1870,1521,116,48097000200,48,097,000200
780,583,74,48097000400,48,097,000400
1349,982,339,48097000500,48,097,000500
1777,1203,242,48097000600,48,097,000600
3015,2490,262,48097000700,48,097,000700
1836,1441,95,48097000900,48,097,000900
2248,1759,438,48097001100,48,097,001100
1467,1176,209,48099010101,48,099,010101
1398,1072,113,48099010102,48,099,010102
49,44,7,48099010201,48,099,010201
2031,1630,300,48099010202,48,099,010202
726,532,42,48099010300,48,099,010300
1703,1429,178,48099010400,48,099,010400
650,618,11,48099010501,48,099,010501
582,559,7,48099010502,48,099,010502
0,0,0,48099010503,48,099,010503
392,380,8,48099010504,48,099,010504
1720,1505,147,48099010601,48,099,010601
2107,1889,184,48099010603,48,099,010603
1940,1711,35,48099010604,48,099,010604
1474,1200,152,48099010701,48,099,010701
1334,1105,35,48099010702,48,099,010702
1959,1556,75,48099010802,48,099,010802
904,788,13,48099010803,48,099,010803
1881,1423,189,48099010804,48,099,010804
5,5,0,48099980000,48,099,980000
707,439,52,48101950100,48,101,950100
1421,1243,315,48103950100,48,103,950100
1354,1021,107,48105950100,48,105,950100
782,550,110,48107950100,48,107,950100
755,533,52,48107950200,48,107,950200
524,403,86,48107950300,48,107,950300
580,332,86,48109950300,48,109,950300
434,340,49,48111950100,48,111,950100
1930,1410,238,48111950300,48,111,950300
1889,1740,35,48113000100,48,113,000100
1381,1260,0,48113000201,48,113,000201
1916,1816,34,48113000202,48,113,000202
2135,2026,23,48113000300,48,113,000300
1938,1842,376,48113000401,48,113,000401
2246,1917,160,48113000404,48,113,000404
1224,1014,216,48113000405,48,113,000405
3369,2789,384,48113000406,48,113,000406
4394,4118,158,48113000500,48,113,000500
3404,3001,496,48113000601,48,113,000601
2865,2577,100,48113000603,48,113,000603
1697,1471,53,48113000605,48,113,000605
1818,1681,0,48113000606,48,113,000606
3519,3358,17,48113000701,48,113,000701
2265,1889,68,48113000702,48,113,000702
3398,2958,433,48113000800,48,113,000800
2872,2516,88,48113000900,48,113,000900
648,587,0,48113001001,48,113,001001
895,821,35,48113001002,48,113,001002
1819,1720,113,48113001101,48,113,001101
1254,1145,80,48113001102,48,113,001102
1946,1783,72,48113001202,48,113,001202
520,436,48,48113001203,48,113,001203
667,526,120,48113001204,48,113,001204
1514,1189,176,48113001301,48,113,001301
1218,933,81,48113001302,48,113,001302
1776,1482,189,48113001400,48,113,001400
1338,1007,369,48113001502,48,113,001502
1217,787,177,48113001503,48,113,001503
1153,1011,200,48113001504,48,113,001504
2584,2148,123,48113001600,48,113,001600
257,243,25,48113001701,48,113,001701
2226,2165,22,48113001703,48,113,001703
1341,1275,11,48113001704,48,113,001704
3813,3777,243,48113001800,48,113,001800
4739,4477,48,48113001900,48,113,001900
2682,2181,480,48113002000,48,113,002000
1545,1469,82,48113002100,48,113,002100
1597,1318,35,48113002200,48,113,002200
917,568,125,48113002400,48,113,002400
1794,1073,397,48113002500,48,113,002500
1275,577,195,48113002701,48,113,002701
628,342,157,48113002702,48,113,002702
2501,2391,72,48113003101,48,113,003101
538,209,44,48113003400,48,113,003400
1239,663,182,48113003700,48,113,003700
879,418,138,48113003800,48,113,003800
699,420,143,48113003901,48,113,003901
755,440,118,48113003902,48,113,003902
452,161,42,48113004000,48,113,004000
426,347,142,48113004100,48,113,004100
1644,1371,153,48113004201,48,113,004201
950,789,104,48113004202,48,113,004202
1414,1258,205,48113004300,48,113,004300
1571,1400,19,48113004400,48,113,004400
1779,1490,222,48113004500,48,113,004500
964,808,88,48113004600,48,113,004600
873,725,173,48113004700,48,113,004700
831,629,162,48113004800,48,113,004800
1504,953,275,48113004900,48,113,004900
1104,823,167,48113005000,48,113,005000
794,628,131,48113005100,48,113,005100
1335,1133,140,48113005200,48,113,005200
2214,1575,248,48113005300,48,113,005300
1693,1207,344,48113005400,48,113,005400
1300,725,155,48113005500,48,113,005500
1761,1119,286,48113005600,48,113,005600
1886,1141,272,48113005700,48,113,005700
2024,1046,268,48113005901,48,113,005901
1593,958,336,48113005902,48,113,005902
1148,871,100,48113006001,48,113,006001
1993,1607,227,48113006002,48,113,006002
1573,1142,232,48113006100,48,113,006100
2176,1782,507,48113006200,48,113,006200
1694,1440,205,48113006301,48,113,006301
1376,1145,211,48113006302,48,113,006302
701,460,75,48113006401,48,113,006401
1463,933,276,48113006402,48,113,006402
1526,1032,216,48113006501,48,113,006501
1009,692,94,48113006502,48,113,006502
2020,1308,326,48113006700,48,113,006700
1873,1220,379,48113006800,48,113,006800
1350,958,254,48113006900,48,113,006900
1124,1056,9,48113007101,48,113,007101
2287,1981,297,48113007102,48,113,007102
2573,2051,1023,48113007201,48,113,007201
2618,2356,1185,48113007202,48,113,007202
750,710,16,48113007301,48,113,007301
1755,1627,53,48113007302,48,113,007302
729,666,10,48113007601,48,113,007601
1165,1095,13,48113007604,48,113,007604
777,679,12,48113007605,48,113,007605
2887,2217,61,48113007700,48,113,007700
1199,1066,56,48113007801,48,113,007801
3119,2848,165,48113007804,48,113,007804
1479,1065,162,48113007805,48,113,007805
1346,1112,167,48113007809,48,113,007809
1965,1782,224,48113007810,48,113,007810
3095,2578,730,48113007811,48,113,007811
1378,1320,0,48113007812,48,113,007812
2048,1644,484,48113007815,48,113,007815
2413,1965,360,48113007818,48,113,007818
1182,1078,242,48113007819,48,113,007819
2225,1757,750,48113007820,48,113,007820
1545,1332,366,48113007821,48,113,007821
924,794,98,48113007822,48,113,007822
455,422,154,48113007823,48,113,007823
743,662,0,48113007824,48,113,007824
2369,2133,533,48113007825,48,113,007825
642,610,40,48113007826,48,113,007826
1395,1228,119,48113007827,48,113,007827
2665,2027,16,48113007902,48,113,007902
1046,909,53,48113007903,48,113,007903
1023,959,26,48113007906,48,113,007906
1473,1333,42,48113007909,48,113,007909
1735,1631,0,48113007910,48,113,007910
1752,1625,73,48113007911,48,113,007911
1008,941,43,48113007912,48,113,007912
1807,1487,60,48113007913,48,113,007913
