S1601_C01_001E,S1601_C01_002E,S1601_C01_003E,S1601_C01_004E,S1601_C01_008E,S1601_C01_012E,S1601_C01_016E,FIPS,STATEFP,COUNTYFP,TRACTCE
4720,1502,3218,2349,614,62,193,48113014309,48,113,014309
4318,2241,2077,1304,399,238,136,48113014310,48,113,014310
4850,1227,3623,696,1345,1531,51,48113014311,48,113,014311
4501,2288,2213,716,798,603,96,48113014312,48,113,014312
4208,2196,2012,1307,383,40,282,48113014403,48,113,014403
3514,1126,2388,2139,62,98,89,48113014405,48,113,014405
4107,1729,2378,2287,29,27,35,48113014406,48,113,014406
4979,1896,3083,2579,291,130,83,48113014407,48,113,014407
4006,1727,2279,1896,264,64,55,48113014408,48,113,014408
3050,1388,1662,1562,15,85,0,48113014501,48,113,014501
4839,1217,3622,3357,162,96,7,48113014502,48,113,014502
2079,1074,1005,991,5,9,0,48113014601,48,113,014601
4200,828,3372,3246,41,68,17,48113014602,48,113,014602
1613,340,1273,1257,6,10,0,48113014603,48,113,014603
3946,792,3154,3004,0,116,34,48113014701,48,113,014701
3259,1045,2214,2158,34,22,0,48113014702,48,113,014702
1860,390,1470,1364,3,81,22,48113014703,48,113,014703
1345,282,1063,994,0,69,0,48113014901,48,113,014901
2550,769,1781,1759,11,0,11,48113014902,48,113,014902
7395,1626,5769,5268,150,250,101,48113015000,48,113,015000
5732,2147,3585,3191,32,338,24,48113015100,48,113,015100
3106,1015,2091,2025,12,0,54,48113015202,48,113,015202
7185,3009,4176,3678,131,186,181,48113015204,48,113,015204
3549,1042,2507,2494,13,0,0,48113015205,48,113,015205
4489,1593,2896,2742,137,17,0,48113015206,48,113,015206
1657,472,1185,1151,34,0,0,48113015303,48,113,015303
3622,1030,2592,2385,0,207,0,48113015304,48,113,015304
4180,1621,2559,2242,29,163,125,48113015305,48,113,015305
4696,2579,2117,1162,60,795,100,48113015306,48,113,015306
6454,3824,2630,2321,38,149,122,48113015401,48,113,015401
3153,1824,1329,1311,18,0,0,48113015403,48,113,015403
4812,2261,2551,2426,108,17,0,48113015404,48,113,015404
3569,1590,1979,1588,9,110,272,48113015500,48,113,015500
5336,970,4366,4225,0,141,0,48113015600,48,113,015600
2648,637,2011,1828,128,55,0,48113015700,48,113,015700
1977,367,1610,1610,0,0,0,48113015800,48,113,015800
3607,1469,2138,2094,0,44,0,48113015900,48,113,015900
4782,1407,3375,3352,16,0,7,48113016001,48,113,016001
2904,1153,1751,1699,4,36,12,48113016002,48,113,016002
3316,1882,1434,1434,0,0,0,48113016100,48,113,016100
3916,1626,2290,2159,0,59,72,48113016201,48,113,016201
6236,2091,4145,4010,26,56,53,48113016202,48,113,016202
6504,2043,4461,3930,115,379,37,48113016301,48,113,016301
1886,390,1496,1395,16,75,10,48113016302,48,113,016302
10957,5654,5303,3453,314,834,702,48113016401,48,113,016401
4850,1948,2902,2494,22,246,140,48113016406,48,113,016406
7180,3861,3319,3185,81,31,22,48113016407,48,113,016407
7359,3813,3546,3318,20,164,44,48113016408,48,113,016408
3163,2190,973,590,28,315,40,48113016409,48,113,016409
4523,3169,1354,903,0,357,94,48113016410,48,113,016410
8581,5532,3049,2278,91,675,5,48113016411,48,113,016411
4514,3264,1250,456,144,614,36,48113016412,48,113,016412
6277,4510,1767,1136,10,518,103,48113016413,48,113,016413
6048,3629,2419,2324,15,62,18,48113016502,48,113,016502
5175,3770,1405,1381,0,0,24,48113016509,48,113,016509
13654,8583,5071,4168,15,703,185,48113016510,48,113,016510
4461,3521,940,853,11,76,0,48113016511,48,113,016511
4884,4038,846,735,0,67,44,48113016513,48,113,016513
6211,4041,2170,1382,384,205,199,48113016514,48,113,016514
5013,2982,2031,1970,0,50,11,48113016516,48,113,016516
4672,3099,1573,1474,78,0,21,48113016517,48,113,016517
4757,2873,1884,1807,9,68,0,48113016518,48,113,016518
2149,1167,982,941,28,6,7,48113016519,48,113,016519
7341,2817,4524,4311,0,154,59,48113016520,48,113,016520
6632,5220,1412,1047,77,257,31,48113016521,48,113,016521
3413,2915,498,421,23,54,0,48113016522,48,113,016522
4497,3482,1015,547,93,334,41,48113016523,48,113,016523
6472,4303,2169,2139,0,30,0,48113016605,48,113,016605
6802,5719,1083,876,75,94,38,48113016606,48,113,016606
3463,3225,238,207,0,31,0,48113016607,48,113,016607
4197,3491,706,508,69,10,119,48113016610,48,113,016610
6022,4611,1411,1324,47,40,0,48113016611,48,113,016611
12681,10458,2223,2093,82,48,0,48113016612,48,113,016612
4190,2977,1213,965,29,219,0,48113016615,48,113,016615
6488,5005,1483,1293,122,29,39,48113016616,48,113,016616
3937,3376,561,428,53,45,35,48113016617,48,113,016617
4537,3981,556,366,70,51,69,48113016618,48,113,016618
3739,2850,889,879,10,0,0,48113016619,48,113,016619
5470,4506,964,894,31,0,39,48113016620,48,113,016620
5864,4588,1276,1276,0,0,0,48113016621,48,113,016621
3664,2525,1139,1010,30,0,99,48113016622,48,113,016622
6545,5463,1082,992,61,29,0,48113016623,48,113,016623
3199,2790,409,356,37,0,16,48113016624,48,113,016624
9869,7929,1940,1886,0,38,16,48113016625,48,113,016625
4595,3579,1016,829,46,10,131,48113016626,48,113,016626
6974,5612,1362,1362,0,0,0,48113016701,48,113,016701
10463,7793,2670,2539,32,35,64,48113016703,48,113,016703
3740,2807,933,792,0,133,8,48113016704,48,113,016704
6827,5587,1240,1212,28,0,0,48113016705,48,113,016705
4089,3272,817,766,51,0,0,48113016802,48,113,016802
5189,4272,917,826,58,0,33,48113016803,48,113,016803
7318,6405,913,861,0,0,52,48113016804,48,113,016804
5647,3669,1978,1921,15,14,28,48113016902,48,113,016902
5087,2718,2369,2307,10,8,44,48113016903,48,113,016903
9335,5412,3923,3681,124,3,115,48113017001,48,113,017001
10916,5605,5311,5246,37,28,0,48113017003,48,113,017003
9424,2736,6688,6546,142,0,0,48113017004,48,113,017004
5357,2590,2767,2739,0,0,28,48113017101,48,113,017101
5852,2257,3595,3586,9,0,0,48113017102,48,113,017102
4992,1890,3102,3094,8,0,0,48113017201,48,113,017201
8021,4168,3853,3664,0,169,20,48113017202,48,113,017202
5070,2865,2205,2118,0,0,87,48113017301,48,113,017301
7797,5807,1990,1783,0,157,50,48113017303,48,113,017303
9358,5256,4102,3128,232,504,238,48113017304,48,113,017304
10017,7025,2992,2054,352,288,298,48113017305,48,113,017305
7473,4344,3129,2748,20,53,308,48113017306,48,113,017306
5494,3989,1505,1458,12,35,0,48113017400,48,113,017400
3523,2501,1022,834,5,47,136,48113017500,48,113,017500
4215,2261,1954,1936,0,18,0,48113017602,48,113,017602
2734,1319,1415,1415,0,0,0,48113017604,48,113,017604
3419,1739,1680,1591,17,0,72,48113017605,48,113,017605
4759,2062,2697,2609,0,48,40,48113017606,48,113,017606
6742,4652,2090,1799,104,187,0,48113017702,48,113,017702
4647,2461,2186,1857,47,197,85,48113017703,48,113,017703
5774,2451,3323,3124,94,88,17,48113017704,48,113,017704
6995,4205,2790,2736,0,0,54,48113017804,48,113,017804
4485,3159,1326,1292,5,29,0,48113017805,48,113,017805
4262,1750,2512,2383,5,0,124,48113017806,48,113,017806
5149,2456,2693,2280,80,42,291,48113017807,48,113,017807
3651,2513,1138,829,30,251,28,48113017808,48,113,017808
3886,2783,1103,836,58,209,0,48113017811,48,113,017811
2103,1412,691,357,103,76,155,48113017812,48,113,017812
6127,3202,2925,2156,213,238,318,48113017813,48,113,017813
5117,2967,2150,1072,241,717,120,48113017814,48,113,017814
5247,2174,3073,3064,9,0,0,48113017900,48,113,017900
5816,3332,2484,2288,77,16,103,48113018001,48,113,018001
3138,1217,1921,1764,22,99,36,48113018002,48,113,018002
6998,5284,1714,892,91,731,0,48113018104,48,113,018104
5722,2069,3653,3618,19,0,16,48113018105,48,113,018105
5079,3978,1101,258,50,594,199,48113018110,48,113,018110
6483,4066,2417,2350,15,18,34,48113018111,48,113,018111
8100,4290,3810,1676,374,1426,334,48113018118,48,113,018118
4517,2486,2031,1084,62,762,123,48113018120,48,113,018120
4901,2040,2861,2554,41,258,8,48113018121,48,113,018121
15279,10022,5257,2159,289,1989,820,48113018122,48,113,018122
8731,4662,4069,2400,159,1225,285,48113018123,48,113,018123
17820,14065,3755,1939,254,955,607,48113018124,48,113,018124
6091,3385,2706,2495,39,0,172,48113018126,48,113,018126
2656,1362,1294,1191,21,52,30,48113018127,48,113,018127
5758,3273,2485,2074,33,265,113,48113018128,48,113,018128
4464,3032,1432,1145,7,36,244,48113018129,48,113,018129
4080,3021,1059,800,10,138,111,48113018130,48,113,018130
4630,3038,1592,1047,99,219,227,48113018132,48,113,018132
3852,3041,811,559,140,89,23,48113018133,48,113,018133
4978,4270,708,487,126,9,86,48113018134,48,113,018134
3441,2468,973,745,0,174,54,48113018135,48,113,018135
7652,5931,1721,854,343,317,207,48113018136,48,113,018136
3760,2459,1301,755,80,356,110,48113018137,48,113,018137
4770,3357,1413,623,159,420,211,48113018138,48,113,018138
8369,6335,2034,1023,461,493,57,48113018139,48,113,018139
6152,4462,1690,894,105,489,202,48113018140,48,113,018140
3662,3063,599,518,28,0,53,48113018141,48,113,018141
3346,2362,984,768,31,185,0,48113018142,48,113,018142
6230,2339,3891,2922,305,491,173,48113018203,48,113,018203
4343,1140,3203,3137,0,66,0,48113018204,48,113,018204
4093,1408,2685,2137,204,195,149,48113018205,48,113,018205
4140,941,3199,3184,15,0,0,48113018206,48,113,018206
6127,2503,3624,3441,46,127,10,48113018300,48,113,018300
4166,1658,2508,2405,39,32,32,48113018401,48,113,018401
4091,2174,1917,1871,19,27,0,48113018402,48,113,018402
1049,490,559,472,0,0,87,48113018403,48,113,018403
3692,1500,2192,2114,68,10,0,48113018501,48,113,018501
5368,3340,2028,853,180,28,967,48113018503,48,113,018503
3824,1964,1860,1170,147,120,423,48113018505,48,113,018505
3360,1958,1402,766,26,56,554,48113018506,48,113,018506
3562,1615,1947,1930,0,17,0,48113018600,48,113,018600
6363,1627,4736,4729,7,0,0,48113018700,48,113,018700
4878,1758,3120,2777,77,266,0,48113018801,48,113,018801
1210,771,439,424,1,14,0,48113018802,48,113,018802
5577,2266,3311,2406,238,560,107,48113018900,48,113,018900
6241,2245,3996,2574,173,924,325,48113019004,48,113,019004
5230,1140,4090,3178,59,490,363,48113019013,48,113,019013
6498,1999,4499,2627,0,1454,418,48113019014,48,113,019014
2903,1249,1654,587,553,95,419,48113019016,48,113,019016
4638,2814,1824,448,295,768,313,48113019018,48,113,019018
7523,2921,4602,1721,488,806,1587,48113019019,48,113,019019
5499,2599,2900,1312,776,538,274,48113019020,48,113,019020
6756,3781,2975,2022,188,431,334,48113019021,48,113,019021
4907,3818,1089,439,81,569,0,48113019023,48,113,019023
4275,2361,1914,573,146,841,354,48113019024,48,113,019024
4387,3048,1339,450,126,701,62,48113019025,48,113,019025
5467,3335,2132,731,18,1355,28,48113019026,48,113,019026
5189,2485,2704,675,284,1336,409,48113019027,48,113,019027
3332,1600,1732,767,56,802,107,48113019028,48,113,019028
6186,2866,3320,1150,118,1553,499,48113019029,48,113,019029
5826,4462,1364,715,19,493,137,48113019031,48,113,019031
3871,1031,2840,2188,215,353,84,48113019032,48,113,019032
4427,1044,3383,2965,70,234,114,48113019033,48,113,019033
4286,2123,2163,641,358,316,848,48113019034,48,113,019034
5934,2593,3341,2295,489,77,480,48113019035,48,113,019035
2741,2340,401,48,170,169,14,48113019036,48,113,019036
3224,2185,1039,435,124,336,144,48113019037,48,113,019037
1575,1182,393,153,104,73,63,48113019038,48,113,019038
6716,4315,2401,1293,289,669,150,48113019039,48,113,019039
6618,3404,3214,515,1151,631,917,48113019040,48,113,019040
2997,2390,607,111,231,210,55,48113019041,48,113,019041
4932,3536,1396,327,213,706,150,48113019042,48,113,019042
7703,5515,2188,506,549,1001,132,48113019043,48,113,019043
6651,4202,2449,881,481,753,334,48113019100,48,113,019100
4865,2954,1911,1289,132,160,330,48113019202,48,113,019202
3694,3270,424,326,74,17,7,48113019203,48,113,019203
9326,3759,5567,5010,23,49,485,48113019204,48,113,019204
3793,3410,383,14,187,182,0,48113019205,48,113,019205
6341,4762,1579,710,391,449,29,48113019206,48,113,019206
5738,1836,3902,3639,169,65,29,48113019208,48,113,019208
3928,3598,330,160,49,56,65,48113019210,48,113,019210
5422,4035,1387,826,138,423,0,48113019211,48,113,019211
3746,276,3470,3453,8,0,9,48113019212,48,113,019212
3427,986,2441,2053,168,20,200,48113019213,48,113,019213
2955,2739,216,106,59,51,0,48113019301,48,113,019301
5400,4739,661,309,121,219,12,48113019302,48,113,019302
4360,3778,582,136,140,280,26,48113019400,48,113,019400
6436,6037,399,185,35,179,0,48113019501,48,113,019501
4353,3945,408,152,90,166,0,48113019502,48,113,019502
2191,1990,201,33,14,154,0,48113019600,48,113,019600
1881,1724,157,60,34,44,19,48113019700,48,113,019700
4486,4161,325,131,147,47,0,48113019800,48,113,019800
3893,905,2988,2988,0,0,0,48113019900,48,113,019900
4761,2712,2049,470,333,1193,53,48113020000,48,113,020000
1963,633,1330,1289,32,9,0,48113020100,48,113,020100
3751,3116,635,633,0,0,2,48113020200,48,113,020200
2272,2088,184,184,0,0,0,48113020300,48,113,020300
8190,6645,1545,1410,65,49,21,48113020400,48,113,020400
5159,3062,2097,1437,4,214,442,48113020500,48,113,020500
2084,1854,230,111,77,42,0,48113020600,48,113,020600
4885,3378,1507,1195,130,135,47,48113020700,48,113,020700
0,0,0,0,0,0,0,48113980000,48,113,980000
19,10,9,9,0,0,0,48113980100,48,113,980100
4005,2494,1511,1496,15,0,0,48115950401,48,115,950401
3191,1982,1209,1149,8,14,38,48115950402,48,115,950402
3466,1941,1525,1525,0,0,0,48115950500,48,115,950500
1246,952,294,251,43,0,0,48115950600,48,115,950600
5098,2174,2924,2831,17,76,0,48117950300,48,117,950300
4632,1960,2672,2672,0,0,0,48117950400,48,117,950400
3687,1500,2187,2136,0,0,51,48117950500,48,117,950500
3664,1966,1698,1693,0,5,0,48117950600,48,117,950600
2661,2500,161,161,0,0,0,48119950100,48,119,950100
2291,2233,58,29,16,9,4,48119950200,48,119,950200
11063,9366,1697,1433,163,96,5,48121020103,48,121,020103
6683,5180,1503,846,278,75,304,48121020104,48,121,020104
10709,9326,1383,660,364,105,254,48121020105,48,121,020105
7479,6821,658,337,44,0,277,48121020106,48,121,020106
7814,6500,1314,820,177,76,241,48121020107,48,121,020107
24844,19874,4970,1795,952,491,1732,48121020108,48,121,020108
6563,4602,1961,438,544,789,190,48121020109,48,121,020109
5538,4304,1234,337,329,463,105,48121020110,48,121,020110
4081,3359,722,271,221,147,83,48121020111,48,121,020111
3541,2650,891,352,153,345,41,48121020112,48,121,020112
12998,9076,3922,2628,652,164,478,48121020113,48,121,020113
12096,8230,3866,3004,377,381,104,48121020114,48,121,020114
5606,4084,1522,1384,59,79,0,48121020115,48,121,020115
8437,7506,931,865,32,34,0,48121020202,48,121,020202
5950,5253,697,633,45,19,0,48121020203,48,121,020203
4209,3790,419,395,10,0,14,48121020204,48,121,020204
1797,1423,374,318,46,10,0,48121020205,48,121,020205
14225,12274,1951,1211,315,357,68,48121020303,48,121,020303
7347,6864,483,135,224,111,13,48121020305,48,121,020305
6660,5426,1234,597,376,137,124,48121020306,48,121,020306
11885,9948,1937,909,796,118,114,48121020307,48,121,020307
11200,9439,1761,1489,113,93,66,48121020308,48,121,020308
11000,10307,693,523,34,112,24,48121020309,48,121,020309
4100,3842,258,125,66,67,0,48121020310,48,121,020310
8996,7104,1892,1509,219,82,82,48121020401,48,121,020401
5245,4574,671,569,62,33,7,48121020402,48,121,020402
3639,3315,324,203,52,69,0,48121020403,48,121,020403
6017,4627,1390,1257,90,26,17,48121020503,48,121,020503
3268,2101,1167,1156,11,0,0,48121020504,48,121,020504
5640,5230,410,162,212,16,20,48121020505,48,121,020505
2019,1355,664,652,0,12,0,48121020506,48,121,020506
4989,3373,1616,1262,110,162,82,48121020601,48,121,020601
9925,6293,3632,3502,95,11,24,48121020602,48,121,020602
2775,2223,552,334,118,79,21,48121020700,48,121,020700
5922,4387,1535,1128,90,193,124,48121020800,48,121,020800
4584,3303,1281,831,116,255,79,48121020900,48,121,020900
6086,4159,1927,1087,180,611,49,48121021000,48,121,021000
3194,2377,817,428,197,84,108,48121021100,48,121,021100
6299,4881,1418,868,149,108,293,48121021201,48,121,021201
4256,2930,1326,1160,27,44,95,48121021202,48,121,021202
4253,3333,920,404,161,243,112,48121021301,48,121,021301
7571,6408,1163,945,64,118,36,48121021303,48,121,021303
5340,4436,904,411,282,116,95,48121021304,48,121,021304
3623,3114,509,232,189,76,12,48121021305,48,121,021305
11708,9178,2530,2099,80,207,144,48121021403,48,121,021403
8121,7174,947,817,55,75,0,48121021404,48,121,021404
11571,8244,3327,2642,391,225,69,48121021405,48,121,021405
7690,6032,1658,1309,112,237,0,48121021406,48,121,021406
7294,5658,1636,1327,72,237,0,48121021407,48,121,021407
6087,5452,635,518,37,80,0,48121021408,48,121,021408
8230,6927,1303,1034,117,131,21,48121021409,48,121,021409
4599,3030,1569,1456,0,7,106,48121021502,48,121,021502
5732,3986,1746,825,347,512,62,48121021505,48,121,021505
4674,4122,552,172,305,54,21,48121021512,48,121,021512
3381,3022,359,180,117,62,0,48121021513,48,121,021513
4386,4093,293,237,56,0,0,48121021514,48,121,021514
14536,11577,2959,926,741,1117,175,48121021515,48,121,021515
7291,5412,1879,1487,80,312,0,48121021516,48,121,021516
3858,2827,1031,374,259,398,0,48121021517,48,121,021517
2917,2379,538,393,76,69,0,48121021518,48,121,021518
11173,9197,1976,1184,473,319,0,48121021519,48,121,021519
3913,2971,942,880,51,11,0,48121021520,48,121,021520
3929,3198,731,640,18,60,13,48121021521,48,121,021521
3391,2054,1337,180,632,494,31,48121021522,48,121,021522
3690,2595,1095,871,66,158,0,48121021523,48,121,021523
2101,1440,661,86,290,285,0,48121021524,48,121,021524
14803,10476,4327,938,1493,1896,0,48121021525,48,121,021525
7320,6351,969,373,170,389,37,48121021526,48,121,021526
6786,5984,802,234,231,282,55,48121021527,48,121,021527
4456,3008,1448,713,232,375,128,48121021611,48,121,021611
3934,2894,1040,471,166,395,8,48121021612,48,121,021612
5129,2649,2480,1710,301,469,0,48121021613,48,121,021613
3989,2039,1950,1728,0,222,0,48121021614,48,121,021614
4776,1777,2999,2518,40,322,119,48121021615,48,121,021615
4410,2667,1743,1256,90,180,217,48121021616,48,121,021616
4004,2089,1915,1878,31,6,0,48121021618,48,121,021618
2690,1187,1503,1379,47,50,27,48121021619,48,121,021619
2854,2163,691,369,163,129,30,48121021620,48,121,021620
3284,2535,749,296,167,286,0,48121021621,48,121,021621
5701,4093,1608,363,389,775,81,48121021622,48,121,021622
7773,3680,4093,324,1585,2066,118,48121021623,48,121,021623
7336,4223,3113,1669,552,856,36,48121021624,48,121,021624
11149,7553,3596,791,1007,1680,118,48121021625,48,121,021625
2569,2061,508,137,257,114,0,48121021626,48,121,021626
7684,6467,1217,383,298,323,213,48121021627,48,121,021627
5724,3929,1795,1074,106,615,0,48121021628,48,121,021628
6780,4517,2263,239,265,1733,26,48121021629,48,121,021629
5115,3496,1619,871,269,377,102,48121021630,48,121,021630
5017,3576,1441,561,158,703,19,48121021631,48,121,021631
3617,3060,557,212,169,147,29,48121021632,48,121,021632
4600,3528,1072,447,168,407,50,48121021633,48,121,021633
4841,3340,1501,1052,204,173,72,48121021634,48,121,021634
4580,3417,1163,629,174,310,50,48121021635,48,121,021635
6925,5239,1686,807,340,448,91,48121021636,48,121,021636
4162,2901,1261,953,35,198,75,48121021637,48,121,021637
4000,2446,1554,962,242,341,9,48121021638,48,121,021638
4378,3619,759,387,101,260,11,48121021715,48,121,021715
4002,2853,1149,539,333,277,0,48121021716,48,121,021716
5291,4046,1245,832,81,279,53,48121021717,48,121,021717
10609,8880,1729,678,689,362,0,48121021718,48,121,021718
4967,4362,605,301,250,21,33,48121021719,48,121,021719
3319,2391,928,196,234,441,57,48121021720,48,121,021720
4086,3548,538,380,30,113,15,48121021721,48,121,021721
4284,3791,493,387,43,17,46,48121021722,48,121,021722
1329,988,341,157,16,155,13,48121021723,48,121,021723
4240,3703,537,57,170,282,28,48121021724,48,121,021724
3519,2882,637,224,162,251,0,48121021725,48,121,021725
3094,2833,261,156,0,105,0,48121021726,48,121,021726
4935,3619,1316,332,281,703,0,48121021727,48,121,021727
3321,1590,1731,1396,190,145,0,48121021728,48,121,021728
2828,2344,484,181,76,182,45,48121021729,48,121,021729
3413,2886,527,130,254,133,10,48121021730,48,121,021730
